날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2022-11-03,298.55,303.8,297.62,301.66,179815599,6978447675457,1614223614809565
2022-11-04,301.16,304.33,299.46,304.33,182715250,6204182341166,1628876574983600
2022-11-07,306.08,308.15,305.05,307.87,148868512,6158493838101,1645567171432680
2022-11-08,310.08,312.57,309.21,312.01,142951839,6698895346165,1664883580255970
2022-11-09,313.4,316.09,312.54,315.23,162126788,6677284098425,1682723916358200
2022-11-10,312.63,314.91,311.13,311.13,149974585,6946966113072,1666140306244075
2022-11-11,320.47,323.51,319.97,323.09,236342179,11022065112024,1724859783355060
2022-11-14,323.41,324.73,320.86,321.53,267590481,9296763009126,1717123598774690
2022-11-15,322.76,323.03,319.96,322.31,144811100,6544080313864,1719871806159000
2022-11-16,322.98,322.98,318.02,321.96,177085550,7137387506972,1718487302753930
2022-11-17,319.98,320.35,316.75,316.75,157359350,6011382173742,1693497579635920
2022-11-18,317.63,320.7,316.7,317.12,136518686,5463791570061,1695249020901385
2022-11-21,317.22,317.65,312.99,314.67,123416831,5039138952131,1677964380335380
2022-11-22,312.88,315.09,311.69,312.02,115972431,4784358271731,1666900249692910
2022-11-23,314.84,315.24,312.65,314.11,148269042,5419685980698,1674560656208230
2022-11-24,316.6,317.33,315.27,317.3,99544201,4872435845987,1690781537640250
2022-11-25,317.28,318.1,315.76,316.07,102914786,4082696378336,1687463164367020
2022-11-28,313.89,313.89,311.28,312.21,96035031,4381041192843,1666807679165940
2022-11-29,311.79,315.74,311.07,315.58,94417485,4131770406899,1684165582868355
2022-11-30,314.35,321.01,314.2,321.0,189080122,9682024719496,1712514081739000
2022-12-01,325.37,325.49,321.44,322.02,130317465,6281005430408,1716470500972685
2022-12-02,320.76,320.76,315.02,315.02,114750435,5464065704385,1682845040567765
2022-12-05,316.26,317.07,312.92,313.91,113970929,6186908574439,1671559715671070
2022-12-06,310.9,313.34,309.7,310.14,100040512,5111289716846,1653913287258840
2022-12-07,309.11,310.25,308.08,308.27,92852286,4668364483104,1646116686847150
2022-12-08,308.78,309.0,306.01,308.24,121095343,6140431209145,1638749410257720
2022-12-09,309.81,312.06,308.76,311.63,113451366,5851981397637,1651483622145040
2022-12-12,309.38,310.69,308.7,309.64,85706449,4104121326637,1639164845521710
2022-12-13,311.26,311.85,308.54,309.56,101876943,4798781863042,1638600028762715
2022-12-14,310.87,313.41,310.57,313.23,83853551,4342121846035,1657576640367325
2022-12-15,310.73,311.98,307.73,307.73,95261751,4219247393971,1628650201051015
2022-12-16,303.48,307.48,303.09,307.48,114653592,5111486074430,1628692870696730
2022-12-19,306.33,307.99,305.19,306.77,77963325,3389190880392,1623398277880325
2022-12-20,305.65,306.58,302.96,304.05,88754764,3751122599417,1611468594178060
2022-12-21,305.84,305.99,302.92,303.23,76956809,3424230440896,1607206141882055
2022-12-22,304.66,307.48,303.96,307.48,233308281,7502614059250,1627054279919300
2022-12-23,303.14,304.42,301.47,302.07,94834788,3983860533166,1597263274400675
2022-12-26,301.76,302.97,300.66,302.27,78881090,3328680326460,1600153844130730
2022-12-27,303.77,305.02,302.83,304.22,122967923,4996334393543,1610156557132930
2022-12-28,299.36,299.36,296.59,297.09,137294971,5455738601610,1572078453740100
2022-12-29,294.98,295.94,291.1,291.1,114466989,4641526284560,1541773570334525
2023-01-02,292.9,294.02,289.19,289.79,92544049,3817327305505,1535786624843340
2023-01-03,290.64,290.95,284.32,289.58,106623597,4524745849460,1530480035423500
2023-01-04,288.34,296.7,287.94,295.98,109947475,5193513528314,1557422148946850
2023-01-05,297.65,299.69,296.01,297.87,137287857,6003133980930,1563535980673890
2023-01-06,296.69,303.1,296.4,301.53,121021827,5367994107791,1581913625677170
2023-01-09,305.1,309.81,304.57,309.69,121175378,5859248488820,1625213886083170
2023-01-10,308.69,312.0,308.24,309.57,111372904,5344555761872,1625641839889735
2023-01-11,311.66,312.57,309.1,310.38,102603792,5055057989735,1630645819850575
2023-01-12,312.71,312.96,309.7,310.7,130719268,6002834360898,1634148968575160
2023-01-13,312.34,315.44,311.96,313.77,128647491,5505750697901,1649716459330850
2023-01-16,314.41,317.63,314.16,316.04,119827727,5136041719885,1659318168125025
2023-01-17,316.22,316.56,312.92,313.75,101245946,4829876737911,1644475052032200
2023-01-18,313.62,314.14,310.11,311.91,93051501,4402572106672,1636555678391630
2023-01-19,310.08,313.81,310.04,313.81,86249920,4301694616746,1645112193282350
2023-01-20,313.99,315.76,312.59,315.58,78972658,3966952670013,1656848612789790
2023-01-25,320.81,321.48,319.75,320.76,97520618,5108214178345,1681584844840226
2023-01-26,321.82,325.57,320.49,325.57,117869448,6422773590988,1710953932784260
2023-01-27,326.22,329.71,324.98,327.98,156157976,7350304258342,1721797939467355
2023-01-30,328.09,328.97,322.35,322.67,141804259,7646892750714,1693399374794250
2023-01-31,322.71,323.26,317.09,317.26,194662939,8634518594662,1672584987316754
2023-02-01,320.54,321.64,318.61,321.19,140522119,6544555570104,1690584864195177
2023-02-02,325.94,326.73,321.97,323.93,152767019,7307002311565,1704293188576769
2023-02-03,323.58,326.49,322.39,325.86,122861528,6514549516767,1713245864491347
2023-02-06,322.9,323.71,318.82,318.83,115868857,5563996962178,1679904795354502
2023-02-07,319.36,321.45,318.2,320.55,113208908,5635318120578,1690385462868006
2023-02-08,323.27,326.43,322.81,325.63,121204143,6160316395079,1713818458924189
2023-02-09,323.71,325.8,322.83,324.9,131429938,6925196103392,1712074437033107
2023-02-10,323.3,324.18,321.62,323.69,125805632,6354240788456,1703973544252861
2023-02-13,322.66,323.04,319.78,321.75,121921807,5641841024410,1692852992738074
2023-02-14,324.5,325.8,322.83,323.47,103203572,5258820216841,1701849758919759
2023-02-15,324.43,324.54,317.41,317.99,136826891,6976490099505,1675048455648118
2023-02-16,320.0,324.35,319.63,324.1,133653388,6873867546616,1709291367514309
2023-02-17,320.15,323.67,320.01,320.78,119733349,5815930321239,1690785222916709
2023-02-20,321.07,322.97,318.15,321.79,113034378,5639845598811,1692613842625325
2023-02-21,322.16,322.88,320.02,321.56,117781252,5195076829337,1696373994284397
2023-02-22,317.94,318.74,315.83,315.94,131261010,5930930041454,1666660190715670
2023-02-23,317.77,321.13,317.09,319.44,144600247,5656010037372,1682410629602584
2023-02-24,319.89,321.27,316.8,316.94,120132137,5058697591648,1671238797212144
2023-02-27,314.29,314.43,311.63,313.94,109326079,4841116080866,1655661435649595
2023-02-28,315.75,317.69,314.13,314.8,131219879,6531968356514,1662515541788497
2023-03-02,315.3,318.88,314.4,316.26,134687411,6585636898518,1672270011046534
2023-03-03,317.69,318.3,315.3,316.36,113903621,5644637362513,1674815018917707
2023-03-06,319.22,321.29,317.87,320.94,126067650,6946705373224,1697187296892237
2023-03-07,320.04,321.92,319.64,319.8,132305543,7567962800562,1696415653949210
2023-03-08,316.14,316.88,314.77,315.38,143256632,7428512223938,1673241096299526
2023-03-09,316.57,317.19,313.59,314.04,166456519,7826471728918,1664415200001343
2023-03-10,310.15,311.55,309.12,310.65,121792716,5784256376233,1648463300556283
2023-03-13,311.77,313.69,308.03,313.21,125377574,5887628916564,1662243648401130
2023-03-14,310.18,310.35,305.45,305.58,129872521,5736253971792,1621219961263661
2023-03-15,309.75,311.42,307.81,309.1,112057164,5480004581227,1641776730251972
2023-03-16,305.87,309.27,304.63,308.39,111884405,6171423062441,1641145849895898
2023-03-17,312.2,312.68,309.8,312.07,126075336,6707528858297,1653664430327650
2023-03-20,311.59,313.44,309.39,309.49,89484091,4321397343900,1640468788248473
2023-03-21,311.86,312.05,309.64,310.36,84166007,4117286197671,1645799384352224
2023-03-22,313.33,314.26,311.94,314.11,93689456,5073664318193,1666950168327095
2023-03-23,311.51,315.75,311.41,315.75,111562635,5903189674854,1673016742574404
2023-03-24,315.17,315.86,312.49,314.3,110748782,5880335275191,1664398271276447
2023-03-27,314.83,314.84,311.24,312.85,100986815,5418111113056,1659545248346694
2023-03-28,314.15,316.36,313.49,316.36,120382700,5393876425046,1677132815147102
2023-03-29,315.68,317.03,314.94,317.01,152849174,5898626574097,1682092005706339
2023-03-30,318.51,319.48,316.78,318.05,187349495,7712730924155,1688082451298590
2023-03-31,319.6,322.54,319.17,322.03,194244791,9773751592338,1707440615398365
2023-04-03,323.18,323.21,319.73,320.38,137960709,7276001574881,1698414569393053
2023-04-04,320.97,322.85,320.24,321.75,155302511,9273697451851,1704545288994283
2023-04-05,322.04,323.96,321.35,323.56,121196254,6690163537030,1714970240025787
2023-04-06,322.37,322.4,317.78,317.82,145369418,7946591980582,1688551356886839
2023-04-07,321.29,323.89,320.53,323.36,137010801,7834873405688,1711192261941777
2023-04-10,323.27,327.89,323.07,326.38,144407683,8966998816695,1727450440629792
2023-04-11,328.0,331.58,326.87,330.87,148445298,9945339065935,1753103698885019
2023-04-12,330.88,332.8,329.77,332.09,252054775,10197042353239,1755252529834798
2023-04-13,330.06,333.09,329.63,333.09,172637257,8644091593974,1764353887219433
2023-04-14,335.42,335.77,332.49,333.68,298774120,9378117953242,1769368283334995
2023-04-17,333.62,334.3,332.18,333.92,244966264,9129520754167,1771095704936291
2023-04-18,334.93,334.97,331.35,333.5,238293765,9609387789762,1767972001794584
2023-04-19,333.34,334.96,332.96,333.77,167721804,7922071257141,1769435780278591
2023-04-20,332.42,333.65,331.18,332.66,176356265,7756610382029,1762678054779924
2023-04-21,332.08,332.49,329.56,330.94,146584565,7684553699278,1749882060148722
2023-04-24,329.99,330.35,328.06,328.7,133289353,7142860124855,1739470432645008
2023-04-25,329.7,329.88,322.47,324.48,163595334,9016261436605,1718148349998803
2023-04-26,324.57,325.61,323.3,323.97,142148721,7716581662836,1716644014273578
2023-04-27,323.78,325.74,321.18,325.09,147056984,7293515304756,1724305721670383
2023-04-28,327.35,328.56,324.77,326.46,156835928,8398305719792,1729349514968028
2023-05-02,326.99,329.49,326.74,329.09,113909989,6302045225695,1744316309246538
2023-05-03,326.99,327.93,325.83,326.52,103770971,5265714311621,1727312336281583
2023-05-04,325.75,326.33,324.26,326.17,98920127,5457241462310,1727018179036523
2023-05-08,329.01,330.05,328.2,328.9,98841107,5998697754667,1737229478650833
2023-05-09,328.68,328.92,326.81,328.22,90984451,5559999168999,1735274353333628
2023-05-10,327.73,327.9,324.94,326.04,97556890,5631541166336,1725030044946403
2023-05-11,327.18,328.43,325.28,325.28,99132850,5725482132109,1719880429407573
2023-05-12,324.83,325.24,322.97,323.61,99540028,5121699314972,1709762513241088
2023-05-15,322.99,324.56,321.61,324.46,89271062,4629262421491,1713447617271533
2023-05-16,327.01,327.72,324.6,325.31,104620587,5270019282769,1715153850486050
2023-05-17,325.61,327.54,324.82,326.61,92270295,4617095561012,1725048160966210
2023-05-18,329.07,329.87,327.68,329.84,94713526,4922322993564,1740186672795075
2023-05-19,332.67,334.27,332.0,334.23,108741473,6012181000060,1756630079916260
2023-05-22,334.5,337.66,333.43,336.27,111137782,5561375092177,1769855905326645
2023-05-23,337.32,338.54,336.37,337.09,88884243,4998626833126,1777239837395640
2023-05-24,335.36,337.32,335.09,336.49,95146291,4643421209115,1776730682423875
2023-05-25,337.72,338.2,334.98,335.35,94201019,5576695076533,1768145267745165
2023-05-26,336.87,338.06,335.89,337.11,106705040,5943225774842,1773059903650255
2023-05-30,340.53,341.74,339.73,341.5,130052607,8211718592331,1791400573467905
2023-05-31,341.55,342.51,339.04,339.12,191231879,11285745206526,1784828901721595
2023-06-01,338.36,339.61,337.29,338.08,96806263,5825987981250,1777813689235770
2023-06-02,340.57,342.68,340.12,342.67,97314317,6287544257730,1801108544466775
2023-06-05,344.89,344.95,343.04,343.91,117539485,5859589381017,1810544292952920
2023-06-07,344.76,345.63,343.03,343.22,115841143,6698467134916,1810240450539980
2023-06-08,342.16,342.75,340.48,342.75,155259133,8223937557279,1806237612843395
2023-06-09,344.28,347.42,343.34,346.79,139698171,7684517501450,1830032102669185
2023-06-12,347.54,348.18,343.7,344.57,115930437,5698323932948,1820594946451075
2023-06-13,346.92,347.46,345.38,346.39,119445575,6632964983138,1829267523655540
2023-06-14,346.49,346.88,343.69,344.65,124557596,7736321734067,1816731223006180
2023-06-15,345.93,346.58,342.72,343.19,117106186,6745843526669,1808343352302765
2023-06-16,345.09,345.35,343.13,345.17,153589066,7736292797120,1818934089556390
2023-06-19,344.36,344.55,341.98,343.13,120263306,6963633810111,1805565319074875
2023-06-20,341.98,343.02,341.15,342.58,157399274,7244523542477,1802426760584690
2023-06-21,341.48,342.03,338.98,339.44,126950283,6913816014726,1788039469073235
2023-06-22,338.52,341.56,338.46,341.12,103389274,5779890833345,1797032810462040
2023-06-23,341.95,342.21,338.21,338.45,100435756,5393043115293,1780222319402325
2023-06-26,338.38,340.78,337.62,340.38,101453098,5651363704054,1789505661797920
2023-06-27,340.42,340.45,338.65,340.32,97622170,5697821686579,1788370294476850
2023-06-28,341.38,341.6,337.6,338.41,96687412,5864582112230,1774817268801590
2023-06-29,338.46,340.34,336.39,336.39,105438937,5646767759736,1765380332303235
2023-06-30,337.56,338.98,335.04,337.95,103950018,5508923161611,1774836886599590
2023-07-03,340.26,343.5,340.07,343.08,98769880,5786890864026,1802422081040550
2023-07-04,343.54,343.88,341.42,341.59,103848869,5886726348275,1794752988722895
2023-07-05,341.47,342.82,338.93,339.04,130507262,7033000756311,1783860569076920
2023-07-06,338.19,338.88,335.55,336.2,146366854,7314513770662,1768949492537290
2023-07-07,334.79,334.79,330.33,331.57,134887011,7478770217695,1747185302641165
2023-07-10,331.82,333.6,330.39,330.84,116841484,6691187382928,1742729157984580
2023-07-11,333.47,337.02,332.91,337.02,147277345,7596424812740,1772580616932000
2023-07-12,336.82,339.46,336.15,339.46,185295511,9373928603665,1780856197758110
2023-07-13,341.6,343.01,341.1,341.13,154057328,9011170315725,1791787862182200
2023-07-14,343.49,346.93,342.9,346.93,155034900,8932215852366,1818594678329370
2023-07-17,345.38,346.98,344.74,345.75,150885641,8057203233780,1811082540210460
2023-07-18,346.49,346.98,342.9,343.38,131142906,8781574650658,1803734771682240
2023-07-19,345.61,345.69,341.78,343.11,123777034,7905984625450,1805854594062160
2023-07-20,341.37,343.29,340.62,341.67,116380034,6938620125279,1798692633941075
2023-07-21,339.19,342.39,337.45,342.39,130846247,9892909860168,1806392023594475
2023-07-24,341.98,345.87,340.67,344.32,151453723,14838459929182,1822435036353170
2023-07-25,345.78,346.27,342.93,344.92,200892226,15078062906126,1829116038118645
2023-07-26,345.18,345.42,339.53,340.56,296536749,30537102402046,1803219472657460
2023-07-27,341.64,345.5,340.58,344.76,238862076,20393084993630,1810588417479670
2023-07-28,343.55,344.34,341.31,344.03,197315869,13896925764031,1810780672364745
2023-07-31,346.5,347.18,344.72,345.62,168147750,12853488882170,1825698537567265
2023-08-01,347.35,351.23,346.56,351.0,171252619,12746206416721,1851393335293465
2023-08-02,349.1,349.74,343.25,343.8,173994097,11758446996647,1814467196970325
2023-08-03,344.8,345.05,340.1,341.54,169190939,10148538837763,1805658055617460
2023-08-04,341.6,342.72,340.62,341.25,118843923,7770010333908,1804094879141900
2023-08-07,339.6,343.18,339.46,339.68,117858472,9069975205636,1788109988513460
2023-08-08,342.12,342.62,337.25,337.95,127774416,8629258839464,1783727281690130
2023-08-09,339.0,342.38,338.45,341.61,115524453,7886430699758,1806676446008160
2023-08-10,339.69,340.46,339.09,340.46,164733982,8882537660388,1803796461185540
2023-08-11,341.88,343.03,338.8,338.98,128907642,7520582870783,1794972207973510
2023-08-14,338.58,339.52,335.28,336.33,125087415,7013971873774,1780307587814060
2023-08-16,333.69,334.17,330.54,331.28,126659888,7665362552865,1748984340543925
2023-08-17,329.63,330.43,325.74,330.23,117989700,7284433463595,1745909593007560
2023-08-18,326.9,330.65,326.24,328.42,119156122,6558915050646,1733429761794400
2023-08-21,329.45,331.09,328.3,328.84,100072004,5306601152966,1735532241797550
2023-08-22,331.65,332.53,328.69,329.7,93980650,5506519286028,1741227337243770
2023-08-23,328.95,330.22,327.87,329.15,87579120,4908114626772,1733928616314735
2023-08-24,333.14,334.04,332.14,333.82,105020379,7005814431759,1757727511179625
2023-08-25,329.31,331.4,328.66,330.25,82419945,5183029254340,1744505752491610
2023-08-28,332.1,332.67,330.87,332.53,95135763,5316398471426,1760722766932675
2023-08-29,333.57,334.46,332.7,333.76,88518037,5374375286648,1766316168834965
2023-08-30,337.11,337.69,334.94,334.94,89254989,5261255262994,1771698698507585
2023-08-31,335.38,336.06,333.39,334.75,146249137,8353483521588,1767270012625285
2023-09-01,334.11,338.95,334.07,338.28,119773878,7125172143762,1774330080051850
2023-09-04,339.1,341.02,337.6,341.02,96694641,6508906900027,1790620958840645
2023-09-05,340.15,341.45,339.25,340.29,82753176,5134979321517,1788637891077700
2023-09-06,339.66,340.48,337.36,337.85,91705977,5420049337915,1774873568250275
2023-09-07,336.93,338.02,335.08,336.74,88385491,5855712918059,1764817364072585
2023-09-08,336.29,336.66,333.92,336.4,79833140,5163660415254,1763539874881915
2023-09-11,336.52,337.62,335.33,337.58,112564980,6057231547309,1769506540106345
2023-09-12,338.51,338.81,335.28,335.54,94675658,6577900088134,1756291034820950
2023-09-13,335.83,337.61,334.67,335.99,106778784,6586599668500,1756315967559405
2023-09-14,337.34,341.19,336.64,341.19,121376523,7339688488106,1784239879648865
2023-09-15,341.56,346.29,341.02,344.98,159760232,8612804348490,1803979809399835
2023-09-18,342.98,344.39,340.51,340.67,100511732,5807078215556,1784138825083390
2023-09-19,341.5,342.18,338.21,338.82,96050928,5150652127590,1772814855562025
2023-09-20,338.54,339.87,337.57,338.75,104345680,4864915053576,1773557988677390
2023-09-21,336.73,337.54,333.01,333.04,96328690,5422533075112,1742402448037090
2023-09-22,329.9,332.59,329.11,332.02,87027919,4845963814606,1736745631490060
2023-09-25,331.4,332.65,330.1,331.58,84400081,5404392110690,1729963226685920
2023-09-26,331.51,331.56,326.63,326.9,90024892,5104543774073,1706943807101900
2023-09-27,325.05,327.5,324.73,326.71,81602937,5135895539248,1706367989198055
2023-10-04,322.61,322.61,318.88,319.45,149154628,8398230837067,1665853464551060
2023-10-05,321.46,321.71,318.46,318.58,104522580,6140532333166,1666133803402280
2023-10-06,319.27,320.67,318.44,318.94,87538952,4785510675912,1668443571960735
2023-10-10,322.97,324.85,319.06,319.11,128817089,7413755024883,1666929431923165
2023-10-11,323.96,327.26,323.95,324.74,119111539,7187299149114,1700321783745980
2023-10-12,326.89,328.85,326.89,328.85,108819519,6630382353248,1719892205644955
2023-10-13,326.11,327.33,325.43,325.77,91775351,4452713202190,1703149231763395
2023-10-16,324.1,326.0,321.32,323.29,93097005,4933431874610,1689161203760030
2023-10-17,325.7,328.26,325.01,327.35,88460757,5216247436535,1706205723964525
2023-10-18,326.32,329.06,326.12,328.82,134130424,5961951549793,1708940247235450
2023-10-19,324.75,325.08,322.4,322.76,115713978,6112651802226,1677139688247490
2023-10-20,319.45,320.18,316.28,317.96,112714314,6689660107857,1649198246075280
2023-10-23,317.43,318.3,315.09,315.5,89162326,4886900168746,1637491058487765
2023-10-24,317.34,318.63,311.77,318.43,93256078,5696794937037,1654982984217825
2023-10-25,319.26,319.59,316.3,316.49,91218212,5990647874872,1638326343330425
2023-10-26,311.36,312.37,307.75,307.75,110774427,7147843599760,1594021634219925
2023-10-27,309.68,310.43,307.24,308.53,92934386,5978754499550,1597031432203450
2023-10-30,307.01,310.12,306.89,308.95,95847666,4917393348916,1601800798334580
2023-10-31,310.49,311.58,305.14,305.56,121721241,6285058452388,1580134815560475
2023-11-01,307.55,310.41,307.33,309.71,88982229,5182958507551,1596795801119885
2023-11-02,314.59,316.51,314.12,315.16,112376415,6154686682044,1625900638672675
2023-11-03,317.96,318.76,316.5,318.24,89968188,5611098595301,1643280720046225
2023-11-06,322.62,334.16,321.57,334.16,174432379,12972622309167,1742566709730300
2023-11-07,330.7,330.7,323.89,327.29,119879230,9766986904728,1699073948424850
2023-11-08,329.44,330.42,323.36,324.0,89899157,5886707984500,1682834543847630
2023-11-09,324.38,326.89,323.32,325.29,93287967,5769302845070,1686803900728730
2023-11-10,322.78,324.18,321.26,323.75,65663861,4034318305947,1677160478967760
2023-11-13,326.78,327.63,322.64,323.31,68729674,3980031192808,1675253396603580
2023-11-14,326.12,327.8,325.8,326.57,75471066,4611334371673,1695454378796545
2023-11-15,333.15,333.97,330.99,333.96,117057060,6891976866999,1733735524567185
2023-11-16,333.52,334.9,332.16,334.31,80857258,4697910480847,1733223200134100
2023-11-17,332.91,333.71,331.16,332.06,72719817,4237131006711,1719607953734730
2023-11-20,331.3,335.56,331.05,334.23,73758382,4003909793246,1732971410544320
2023-11-21,336.12,337.75,335.64,336.57,80861020,4346523674039,1745367317389910
2023-11-22,334.08,337.56,333.46,336.81,72501098,3758337254399,1745779647441390
2023-11-23,337.46,338.02,335.79,336.91,72835159,3646103199544,1748416282493460
2023-11-24,337.26,337.88,334.0,334.0,73066193,3662765410867,1732992412340200
2023-11-27,334.42,336.04,332.58,333.67,72979263,3818829148039,1730441822159830
2023-11-28,335.15,337.65,334.49,337.52,97438609,4918947657813,1751473204686690
2023-11-29,336.64,337.1,334.34,336.62,88757604,4959227147931,1749935785800540
2023-11-30,335.61,338.43,334.9,338.43,169523748,7868479918041,1759894899439460
2023-12-01,336.71,336.73,334.41,334.8,95304378,5228456456826,1737622430612080
2023-12-04,337.2,337.76,335.63,336.14,90945516,5692954092276,1746110057235500
2023-12-05,335.21,335.27,332.61,332.85,93825597,5277934010235,1731945777659120
2023-12-06,334.3,335.47,333.45,333.45,86198053,4679217791546,1732655473387370
2023-12-07,332.95,333.96,331.42,332.67,85653911,4849770366357,1730469213943010
2023-12-08,335.33,337.27,334.91,336.6,72001115,4722429280500,1748573281488560
2023-12-11,337.68,338.21,335.77,337.93,80191377,5131825837809,1753629819079700
2023-12-12,339.42,340.69,338.81,339.77,96194555,5623851879163,1761582792050060
2023-12-13,339.09,339.46,336.54,336.68,74854643,4780374531001,1743241837004970
2023-12-14,341.97,342.68,339.39,341.33,156813582,9839119471287,1768331654002130
2023-12-15,343.43,345.68,342.94,343.99,144476524,9998848958325,1799544227116400
2023-12-18,344.36,344.51,342.23,343.5,126758084,7351677821715,1799971432473880
2023-12-19,343.18,344.15,342.17,343.95,165174688,6080932996576,1801056324793580
2023-12-20,346.67,350.4,346.22,350.11,213300194,8087382773616,1833383298742830
2023-12-21,348.25,349.78,346.7,348.78,128068827,6226364972164,1823005313951520
2023-12-22,351.68,352.33,349.15,349.15,114793346,5818011402439,1823073241730340
2023-12-26,350.57,351.16,349.0,350.43,109353368,5670001904763,1826855962868420
2023-12-27,350.05,352.46,348.93,352.46,129881518,7877754659693,1835622945277050
2023-12-28,352.75,357.99,352.01,357.99,108348110,7011015334208,1865396196690940
