날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2021-07-19,3258.87,3258.87,3236.39,3244.04,1095559262,12855281198924,2281788152500030
2021-07-20,3223.24,3234.8,3214.42,3232.7,979670175,15292372447870,2273800449712422
2021-07-21,3251.13,3252.25,3215.91,3215.91,990326915,14864747567296,2262423629944087
2021-07-22,3235.17,3253.75,3235.17,3250.21,712983404,13039249952509,2286455396722820
2021-07-23,3253.44,3264.01,3246.09,3254.42,805048259,13209383405119,2288976880025907
2021-07-26,3265.99,3265.99,3224.95,3224.95,826066626,12212490543815,2268644077336709
2021-07-27,3244.43,3252.85,3230.75,3232.53,991938990,12348469240739,2273599243456935
2021-07-28,3226.06,3243.21,3210.9,3236.86,868602620,11979296757213,2276373997484781
2021-07-29,3248.49,3252.26,3232.5,3242.65,694823189,10491306617501,2280494338742598
2021-07-30,3234.37,3234.66,3202.32,3202.32,687861015,12808243381658,2252545492371046
2021-08-02,3218.42,3223.04,3194.0,3223.04,561003439,10237986168170,2267461202539862
2021-08-03,3221.57,3237.14,3213.2,3237.14,653512911,12491381488029,2278025799127965
2021-08-04,3246.65,3283.14,3237.55,3280.38,632241743,12357119579176,2308134804816621
2021-08-05,3283.25,3296.17,3273.33,3276.13,680941049,11877709071888,2305637212303987
2021-08-06,3277.06,3288.17,3261.93,3270.36,941361338,15455403584955,2334628994435797
2021-08-09,3258.1,3275.15,3251.74,3260.42,707654201,15732538324746,2329309985095962
2021-08-10,3272.44,3272.44,3232.46,3243.19,730349269,21657925207047,2339206516232064
2021-08-11,3235.36,3250.21,3217.65,3220.62,618092869,19193401379930,2322607459499686
2021-08-12,3213.58,3229.59,3202.11,3208.38,643282554,20403905566084,2313093348371439
2021-08-13,3205.75,3209.72,3146.76,3171.29,696468122,20201969432850,2285376012401448
2021-08-17,3169.74,3179.49,3134.48,3143.09,690842314,22241588390442,2265401557347119
2021-08-18,3141.98,3175.88,3124.56,3158.93,622791632,16752626526034,2276820395047858
2021-08-19,3140.01,3158.0,3097.83,3097.83,655629079,17170843636716,2235216707932198
2021-08-20,3111.1,3122.09,3049.03,3060.51,672088491,16450579796320,2209662899424604
2021-08-23,3086.81,3111.81,3064.65,3090.21,570979933,13424032926826,2230738568501349
2021-08-24,3119.7,3142.58,3115.23,3138.3,586535144,14946073572844,2266706991674068
2021-08-25,3148.13,3161.0,3124.25,3146.81,624688408,13365595656643,2272311234888854
2021-08-26,3151.3,3159.37,3121.04,3128.53,727719083,13335287860349,2259280093653567
2021-08-27,3116.29,3143.01,3106.97,3133.9,520668771,11039934421080,2262422711844216
2021-08-30,3160.87,3164.87,3132.77,3144.19,602858388,11758710379309,2269580865742036
2021-08-31,3144.49,3199.89,3130.3,3199.27,661221167,15863630339895,2309062612929983
2021-09-01,3195.67,3215.13,3185.8,3207.02,746705227,13537907689214,2317655771978632
2021-09-02,3198.03,3204.01,3171.78,3175.85,757859615,15378375212484,2297103341723483
2021-09-03,3189.71,3203.08,3181.64,3201.06,641510055,13110992029700,2315800431016042
2021-09-06,3196.3,3206.25,3186.79,3203.33,726190124,12313477364484,2318348873606184
2021-09-07,3200.07,3201.76,3176.81,3187.42,760159709,11943337187144,2306637033277544
2021-09-08,3178.74,3187.55,3157.07,3162.99,859889326,17302711069208,2290248707246099
2021-09-09,3146.64,3158.6,3111.49,3114.7,927368577,17787104851733,2256111111642365
2021-09-10,3121.09,3131.54,3103.38,3125.76,723085303,13566490029242,2262866816661640
2021-09-13,3117.35,3139.13,3109.01,3127.86,732269520,13505433023679,2264159333328919
2021-09-14,3137.32,3164.31,3137.32,3148.83,713227276,15787292366491,2280258288758879
2021-09-15,3147.21,3164.01,3138.8,3153.4,616557070,12162693523272,2284157740769828
2021-09-16,3165.38,3167.68,3126.65,3130.09,612873472,12259518128260,2267220040394942
2021-09-17,3127.75,3142.13,3112.51,3140.51,589244026,14937657948864,2284484860912835
2021-09-23,3123.64,3131.63,3107.98,3127.58,623841308,14009138133250,2275325269712385
2021-09-24,3140.73,3146.86,3119.4,3125.24,753222478,12558236431734,2273591460336983
2021-09-27,3121.7,3146.35,3119.26,3133.64,883229339,12266966973757,2279894817910380
2021-09-28,3133.4,3134.46,3095.72,3097.92,894913170,14658731286208,2254315886464543
2021-09-29,3055.5,3069.04,3030.6,3060.27,821557926,15137007962920,2226722696682185
2021-09-30,3054.87,3079.43,3046.43,3068.82,885818713,14942853884792,2231957338378780
2021-10-01,3056.21,3062.6,3015.01,3019.18,855481955,12944006323787,2195489101771914
2021-10-05,2998.17,2998.17,2940.59,2962.17,840557005,15315537326790,2153672546490338
2021-10-06,2986.06,2993.47,2908.3,2908.31,901721943,15668592169787,2114932681003113
2021-10-07,2936.87,2961.53,2927.6,2959.46,595381702,11906736775955,2151410767360809
2021-10-08,2977.82,2978.08,2949.01,2956.3,668946781,12634091306885,2150115811292973
2021-10-12,2950.22,2950.94,2901.51,2916.38,660180934,12767649889473,2120560982087749
2021-10-13,2913.34,2953.33,2909.47,2944.41,752132429,12294514171307,2141374217004803
2021-10-14,2968.87,2988.97,2962.33,2988.64,617170079,12064564380622,2172764571489626
2021-10-15,3012.62,3021.9,2999.33,3015.06,857797842,12540973320207,2192125724879263
2021-10-18,3017.48,3021.17,2990.44,3006.68,926369474,10649948958411,2186010001816397
2021-10-19,3022.23,3034.53,3014.19,3029.04,845703531,10112026428717,2202301797123014
2021-10-20,3043.13,3047.24,3012.97,3013.13,680326898,11178213476930,2191094043358948
2021-10-21,3012.28,3025.88,3002.74,3007.33,887369794,10572398217802,2185679891266018
2021-10-22,3005.36,3018.7,2996.26,3006.16,695272936,9047262545950,2184542201010108
2021-10-25,3001.1,3025.27,2983.29,3020.54,791795966,10489293804156,2194484567353427
2021-10-26,3039.82,3051.65,3030.53,3049.08,564559805,9512681741122,2215757779840433
2021-10-27,3045.83,3049.02,3019.0,3025.49,607875370,10220672977011,2198753266106801
2021-10-28,3023.17,3034.42,3009.55,3009.55,617256798,12367618427652,2188063339084740
2021-10-29,3025.67,3030.17,2965.4,2970.68,545833755,11035682384856,2159375927406380
2021-11-01,2984.18,2991.81,2976.87,2978.94,475382111,9410799387549,2166070209519305
2021-11-02,2995.58,3034.3,2995.58,3013.49,525853038,9662968105172,2191376531144535
2021-11-03,3020.36,3020.87,2969.01,2975.71,658648364,12438267928860,2189540503438221
2021-11-04,3000.92,3011.56,2978.07,2983.22,772023904,14658519584987,2195428830265029
2021-11-05,3003.53,3003.53,2953.96,2969.27,688027918,12669722983462,2185189385744004
2021-11-08,2965.36,2968.18,2930.9,2960.2,560205356,10388089493103,2178020380431059
2021-11-09,2958.15,2987.28,2949.17,2962.46,708773471,9684977252764,2180787959345307
2021-11-10,2947.46,2958.61,2924.36,2930.17,570931752,9663221463613,2157022729552783
2021-11-11,2911.41,2925.19,2903.72,2924.92,572859058,13468395643103,2153082343088190
2021-11-12,2945.95,2973.84,2938.27,2968.8,665733196,12472956374638,2185439467790075
2021-11-15,2989.68,3003.71,2979.96,2999.52,639395683,11402053251342,2207950545172823
2021-11-16,2995.68,3011.88,2985.34,2997.21,579646335,11101212743890,2208638226067564
2021-11-17,3004.02,3004.67,2957.7,2962.42,541489534,10661680483275,2183852304105739
2021-11-18,2959.26,2964.48,2937.53,2947.38,541652823,10119317376788,2173103104811822
2021-11-19,2951.06,2974.64,2948.07,2971.02,657093788,11002168877105,2192237374729624
2021-11-22,2983.38,3018.01,2980.73,3013.25,530959176,12945532600397,2225325424858351
2021-11-23,3013.16,3016.36,2992.14,2997.33,524233416,10830503621150,2213806547623649
2021-11-24,3006.34,3017.9,2981.02,2994.29,556640473,10963458592619,2210804289074574
2021-11-25,2996.74,2996.74,2973.24,2980.27,595969686,9401090529106,2199950623164321
2021-11-26,2973.04,2985.77,2930.31,2936.44,595597647,11901297731572,2167444597231403
2021-11-29,2906.15,2930.22,2890.78,2909.32,844400434,13092783140665,2148359052554220
2021-11-30,2932.71,2942.93,2822.73,2839.01,983556318,19852270868593,2095821072303233
2021-12-01,2860.12,2905.74,2837.03,2899.72,563927192,12534484740158,2143338151523723
2021-12-02,2874.64,2945.27,2874.64,2945.27,534461669,11918441491698,2176914270109684
2021-12-03,2935.93,2975.44,2927.55,2968.33,486749001,10344372944198,2192835466339470
2021-12-06,2954.82,2983.5,2932.49,2973.25,479907913,9657402253160,2197379063665010
2021-12-07,2973.84,2992.31,2960.9,2991.72,541370062,10215647036599,2211216990567170
2021-12-08,3017.93,3036.13,2995.34,3001.8,488246121,11115220654811,2218153437117398
2021-12-09,3007.0,3029.57,3001.55,3029.57,513445799,12614031150535,2238777012136812
2021-12-10,3008.7,3017.64,2998.29,3010.23,451599491,8434890985993,2225643249770856
2021-12-13,3019.67,3043.83,3000.51,3001.66,375828375,8629448910198,2219441356915143
2021-12-14,2983.95,3001.7,2976.16,2987.95,581569904,9856789517126,2209778033875157
2021-12-15,2979.83,2992.3,2973.0,2989.39,432874423,8253059437129,2210896374852491
2021-12-16,3013.26,3018.2,2989.63,3006.41,402825154,8524314062950,2223256395913792
2021-12-17,2985.2,3017.73,2984.19,3017.73,451824159,11650002805031,2231055479151033
2021-12-20,3001.33,3001.33,2962.07,2963.0,377584565,8621305733909,2191456183748063
2021-12-21,2981.67,2984.56,2955.9,2975.03,410979633,9108501429680,2200896109564335
2021-12-22,2993.5,3000.79,2976.65,2984.48,461755372,8835649524455,2208300470743887
2021-12-23,2998.02,3000.7,2980.91,2998.17,483838948,9319626829913,2218653456865532
2021-12-24,3009.48,3025.77,3009.48,3012.43,537548258,8583472759012,2230019405753961
2021-12-27,3013.94,3017.31,2999.3,2999.55,475363053,8280394735651,2221527069263787
2021-12-28,3006.77,3020.29,2991.55,3020.24,607046190,12096893607293,2237623537207572
2021-12-29,3002.9,3007.72,2988.67,2993.29,545831859,10908667230981,2215462631908994
2021-12-30,2999.75,3005.36,2975.74,2977.65,461038202,8727458062998,2203366545861792
2022-01-03,2998.32,3010.77,2979.42,2988.77,435825854,8193887264228,2211373367405162
2022-01-04,2991.97,2995.25,2973.08,2989.24,621549385,9991473942836,2212087919930193
2022-01-05,2984.05,2986.2,2936.73,2953.97,787346121,15428422516445,2186715367040906
2022-01-06,2925.4,2952.54,2915.38,2920.53,786045066,13297135242112,2162437324139180
2022-01-07,2933.78,2959.03,2933.1,2954.89,546172478,10582421237357,2187560533655431
2022-01-10,2947.37,2951.12,2910.9,2926.72,477399917,10397827640756,2166763874659561
2022-01-11,2930.93,2943.57,2909.82,2927.38,566171897,10646541507362,2168032047197388
2022-01-12,2950.78,2972.58,2950.31,2972.48,519500914,10895354474281,2200967250234565
2022-01-13,2979.91,2982.14,2958.39,2962.09,604870641,11458978734387,2193799600084399
2022-01-14,2937.61,2944.97,2914.73,2921.92,532668250,10799738387436,2164996762680052
2022-01-17,2918.55,2919.67,2875.98,2890.1,593260741,10396512579668,2141590250888778
2022-01-18,2898.98,2902.79,2857.26,2864.24,554040958,10040965253936,2121897005983565
2022-01-19,2840.34,2871.79,2832.18,2842.28,463829499,9649066534496,2105223650395609
2022-01-20,2842.28,2862.7,2830.97,2862.68,395669124,8872018415152,2119405877913356
2022-01-21,2837.49,2847.95,2817.11,2834.29,532753367,10718107702468,2098926813130747
2022-01-24,2823.76,2828.11,2780.68,2792.0,473993186,9304491107906,2068283398049318
2022-01-25,2786.41,2789.62,2703.99,2720.39,639958796,11700945453437,2016270363983017
2022-01-26,2729.75,2744.14,2708.1,2709.24,472650641,8978726558031,2007683221764373
2022-01-27,2709.24,2722.86,2614.49,2614.49,487726708,20548835072170,2056788548809842
2022-01-28,2617.87,2668.59,2591.53,2663.34,434186972,13753057379762,2094859102056597
2022-02-03,2706.34,2735.34,2702.78,2707.82,435709933,12472536011223,2129673299167339
2022-02-04,2714.83,2751.8,2712.87,2750.26,536148768,11393256143290,2162189762255563
2022-02-07,2750.7,2750.7,2718.94,2745.06,417838468,11291947751742,2157575112311001
2022-02-08,2767.76,2779.85,2726.72,2746.47,560534109,11785877200608,2158494533769066
2022-02-09,2772.63,2773.38,2753.51,2768.85,539123929,10337571131580,2176095837885618
2022-02-10,2787.44,2788.27,2761.76,2771.93,509611246,12776154092019,2179937246898060
2022-02-11,2739.14,2766.7,2735.08,2747.71,480520356,10992603318314,2161381267104131
2022-02-14,2715.1,2724.72,2688.24,2704.48,616343422,11579386551903,2126853150258932
2022-02-15,2712.45,2716.45,2665.47,2676.54,589039193,9435833780019,2104887624455163
2022-02-16,2719.61,2730.43,2711.34,2729.68,422366402,8389883428213,2146197286328093
2022-02-17,2735.11,2770.66,2711.99,2744.09,611421577,11812904600162,2157575548333267
2022-02-18,2714.52,2747.08,2711.88,2744.52,513521173,8508342024254,2157425759339174
2022-02-21,2706.65,2746.62,2694.9,2743.8,495301161,7896733628442,2156626849427472
2022-02-22,2705.08,2721.84,2690.09,2706.79,648400532,10590490331638,2127945075614037
2022-02-23,2727.43,2729.56,2705.31,2719.53,537841009,9138533730564,2137367310079115
2022-02-24,2689.28,2694.55,2642.63,2648.8,926399613,13586138013425,2082126695008451
2022-02-25,2678.47,2694.81,2665.96,2676.76,664347310,12221012186710,2103963329468181
2022-02-28,2663.0,2699.18,2658.25,2699.18,613470298,12894247765178,2120187753790735
2022-03-02,2698.31,2716.46,2692.24,2703.52,527950387,10996672546245,2123032519762488
2022-03-03,2729.86,2748.21,2726.35,2747.08,614514855,10592861510194,2156827001822798
2022-03-04,2736.58,2736.58,2702.34,2713.43,765675798,12427423966429,2132467179182464
2022-03-07,2680.17,2680.17,2644.1,2651.31,571562292,12089299502161,2083197353454298
2022-03-08,2617.33,2647.18,2605.81,2622.4,540370226,11679452446651,2060695939934308
2022-03-10,2660.86,2682.79,2660.86,2680.32,613810463,13694703490818,2105097713891886
2022-03-11,2665.95,2672.62,2647.28,2661.28,797034211,12363206013444,2090547969326350
2022-03-14,2654.93,2661.76,2633.31,2645.65,636324491,12037826871926,2078071440843771
2022-03-15,2630.31,2641.97,2615.08,2621.53,604181621,9583002317208,2059389989838311
2022-03-16,2649.85,2659.9,2630.03,2659.23,736353564,9310850792342,2088519367582145
2022-03-17,2703.27,2714.0,2694.51,2694.51,546079006,11900904843703,2116541926948248
2022-03-18,2695.64,2708.16,2688.71,2707.02,644017432,11442603703912,2125657537077496
2022-03-21,2717.81,2717.81,2683.69,2686.05,502401733,8693849794167,2109394247134395
2022-03-22,2686.68,2712.14,2686.58,2710.0,489441786,9367506018394,2127002889531033
2022-03-23,2727.12,2742.27,2720.83,2735.05,883375917,11838671696715,2146408436495134
2022-03-24,2716.25,2729.66,2705.14,2729.66,960897734,13177858819418,2142618010591245
2022-03-25,2740.83,2740.95,2722.36,2729.98,602771056,10824995141702,2143377809045015
2022-03-28,2721.22,2737.46,2707.74,2729.56,768042550,9801744222798,2143333163570399
2022-03-29,2745.62,2754.18,2733.22,2741.07,732159279,10020299985146,2152615774344990
2022-03-30,2758.31,2760.6,2740.02,2746.74,840134353,11099514114188,2156901356214342
2022-03-31,2743.24,2765.2,2743.2,2757.65,1030288741,9729367389375,2164962823835125
2022-04-01,2745.85,2745.85,2729.68,2739.85,1305564027,10689584093613,2151279537772233
2022-04-04,2729.86,2758.38,2722.45,2757.9,1022970584,9744917655977,2164964281624620
2022-04-05,2765.5,2769.18,2750.5,2759.2,1605993694,9933180821147,2165864596150541
2022-04-06,2739.07,2747.85,2730.66,2735.03,1321644983,11014544531112,2147029118770552
2022-04-07,2714.7,2718.5,2693.36,2695.86,999275955,12291042906435,2116922778652258
2022-04-08,2706.64,2712.0,2685.52,2700.39,948355122,10296234348228,2119201356321410
2022-04-11,2687.54,2711.02,2683.96,2693.1,742601512,8831630373027,2113756558191032
2022-04-12,2674.17,2685.08,2658.4,2666.76,870969540,9853720362264,2092582276727403
2022-04-13,2677.53,2717.63,2672.6,2716.49,733240925,9645445517007,2131314721277679
2022-04-14,2719.34,2720.3,2702.61,2716.71,665351048,11419812319490,2130735885151352
2022-04-15,2695.52,2705.41,2685.01,2696.06,693717683,9570267540535,2114429291228787
2022-04-18,2685.04,2701.11,2681.37,2693.21,1024914928,9050332417145,2112795552269402
2022-04-19,2707.76,2723.98,2705.32,2718.89,1257385350,9779975371254,2133070295974238
2022-04-20,2718.49,2724.46,2702.84,2718.69,1736282680,12283912938601,2132905874908170
2022-04-21,2725.71,2737.54,2725.04,2728.21,1002973383,11482591241019,2140416800601661
2022-04-22,2704.72,2708.58,2690.48,2704.71,1239909929,12120588065484,2122781766112951
2022-04-25,2676.67,2680.35,2657.04,2657.13,1018005341,11698115888010,2085607418867234
2022-04-26,2674.0,2678.05,2663.83,2668.31,889941868,10807853191333,2093885341172675
2022-04-27,2630.58,2641.82,2615.5,2639.06,1072367495,12558710512739,2070445707797211
2022-04-28,2656.54,2667.49,2638.37,2667.49,899168711,12463396003912,2097782079596385
2022-04-29,2669.18,2696.1,2664.06,2695.05,975253172,12664752150376,2119864985287662
2022-05-02,2669.21,2689.91,2667.85,2687.45,873722720,9075648672047,2114441739696343
2022-05-03,2690.16,2702.1,2680.46,2680.46,883402977,9199338259039,2109346130641559
2022-05-04,2690.45,2696.03,2667.23,2677.57,1181019910,9903933505101,2107550082906536
2022-05-06,2650.89,2652.51,2635.97,2644.51,1333935834,10595418478532,2081320428498685
2022-05-09,2634.32,2642.75,2606.08,2610.81,892652722,9289660879298,2055162928601455
2022-05-10,2590.13,2602.75,2553.01,2596.56,841463317,10842463041698,2043673172912281
2022-05-11,2586.52,2599.11,2579.09,2592.27,679509759,8608259453968,2040258394405099
2022-05-12,2569.5,2591.57,2546.8,2550.08,900330795,12167915258889,2007195727129313
2022-05-13,2570.01,2605.84,2565.96,2604.24,788539195,10342060894273,2049292684237125
2022-05-16,2624.69,2629.2,2593.61,2596.58,780198956,8528536948653,2043528753449264
2022-05-17,2603.58,2621.84,2603.58,2620.44,873519449,9658877230199,2062679874226357
2022-05-18,2634.75,2644.13,2618.0,2625.98,870268210,10047167987534,2067575121982239
2022-05-19,2576.24,2597.79,2568.54,2592.34,677595162,9883989670611,2041376481460926
2022-05-20,2605.78,2641.68,2605.38,2639.29,755652901,9634339029530,2077558135734500
2022-05-23,2651.63,2653.87,2634.29,2647.38,644204838,7815203608813,2083210177353741
2022-05-24,2638.94,2646.99,2605.87,2605.87,851235794,8703525826182,2050778684655991
2022-05-25,2621.75,2630.17,2602.94,2617.22,712611488,8353418910949,2059889815729458
2022-05-26,2616.99,2641.91,2602.01,2612.45,595849280,8613523897667,2056303508275262
2022-05-27,2640.75,2644.71,2631.49,2638.05,590813776,8028158869516,2076115880771690
2022-05-30,2662.31,2672.74,2654.18,2669.66,469797632,7473951584916,2101290667111063
2022-05-31,2666.88,2685.9,2654.32,2685.9,671679086,13970895517957,2113784328537123
2022-06-02,2670.74,2674.0,2653.59,2658.99,525259148,7860485371460,2092789270563649
2022-06-03,2679.57,2681.51,2663.0,2670.65,562469813,7566757988438,2101703361724826
2022-06-07,2659.27,2662.04,2622.78,2626.34,524710380,8948923639761,2067165430942135
2022-06-08,2633.53,2639.52,2621.96,2626.15,576389702,7964335124403,2066742737105469
2022-06-09,2618.92,2627.88,2606.61,2625.44,814882844,10857975089630,2066451297057888
2022-06-10,2596.37,2602.8,2583.74,2595.87,724089803,8285964062392,2043213222024130
2022-06-13,2550.21,2550.32,2504.51,2504.51,660309279,10335873891430,1972203677735303
2022-06-14,2472.96,2503.17,2457.39,2492.97,671756827,9992819780261,1962993357171067
2022-06-15,2490.01,2495.54,2436.04,2447.38,714143493,9936928113647,1926857817400711
2022-06-16,2481.66,2500.36,2447.33,2451.41,584041265,9588186586438,1931070977616452
2022-06-17,2409.72,2441.34,2396.47,2440.93,634896746,11201571607435,1921148559919856
2022-06-20,2449.89,2449.89,2372.35,2391.03,592701890,9092289259636,1881482847958622
2022-06-21,2402.99,2423.48,2385.6,2408.93,479678348,7440755424721,1894965517033471
2022-06-22,2417.11,2418.05,2342.81,2342.81,532138957,8690134078974,1843888861974790
2022-06-23,2347.84,2361.23,2306.48,2314.32,749660688,10212365984694,1821183820152396
2022-06-24,2327.11,2373.48,2319.99,2366.6,654445552,8469155606714,1862320799525167
2022-06-27,2383.2,2418.94,2365.86,2401.92,510587331,7656358037502,1890525944714878
2022-06-28,2405.2,2422.1,2393.96,2422.09,564985557,7193433718663,1906214561249121
2022-06-29,2387.1,2393.25,2375.45,2377.99,422127378,7965810495235,1871275785944460
2022-06-30,2368.57,2368.57,2332.59,2332.64,515396401,8923480624878,1835493487294140
2022-07-01,2342.92,2354.97,2291.49,2305.42,530345985,8687669165705,1814290027911482
2022-07-04,2310.73,2318.31,2276.63,2300.34,467959552,7339364788057,1810669975467947
2022-07-05,2322.11,2344.08,2309.62,2341.78,323904543,6890579318763,1842519184614780
2022-07-06,2330.11,2332.14,2290.33,2292.01,410732087,8919471617948,1804225454331245
2022-07-07,2308.97,2344.14,2307.9,2334.27,340172962,7652635944561,1837885177758676
2022-07-08,2352.49,2367.84,2348.74,2350.61,411424871,7008117581875,1850893574322830
2022-07-11,2357.43,2363.26,2337.82,2340.27,377108087,6301233630004,1843259953057437
2022-07-12,2330.88,2333.02,2303.74,2317.76,379308230,6369257946374,1824994120120650
2022-07-13,2324.45,2341.19,2312.49,2328.61,308806098,5998501221291,1832979141831765
2022-07-14,2316.41,2338.29,2307.69,2322.32,349137973,6539856912394,1829593431864512
2022-07-15,2335.12,2337.3,2293.45,2330.98,319675148,7383211368831,1837255296447759
2022-07-18,2350.48,2376.5,2344.12,2375.25,324357054,7104661030882,1873107660090225
2022-07-19,2367.52,2372.74,2359.59,2370.97,339377650,6556190576633,1869397059664922
2022-07-20,2406.29,2410.06,2382.65,2386.85,333329038,7434803856736,1881643042748411
2022-07-21,2387.91,2411.96,2387.91,2409.16,295624147,6309070850975,1899062118323927
2022-07-22,2405.37,2417.91,2391.48,2393.14,381596729,6973850591019,1886496918197095
2022-07-25,2385.65,2412.47,2385.65,2403.69,323090645,5959859115833,1894263511279219
2022-07-26,2397.27,2415.39,2395.17,2412.96,415671406,6240741372242,1901214430487026
2022-07-27,2412.52,2415.53,2396.19,2415.53,333587637,7049802775578,1903522364034007
2022-07-28,2437.57,2443.43,2429.07,2435.27,491073262,9196434759360,1919419876553481
2022-07-29,2453.53,2463.05,2442.01,2451.5,499369222,10256338412084,1931903737357025
2022-08-01,2444.05,2461.4,2437.13,2452.25,487160292,7509597616018,1932452046409936
2022-08-02,2451.0,2451.07,2428.76,2439.62,549923571,7266264362087,1922819213953983
2022-08-03,2438.56,2461.45,2433.12,2461.45,475302377,6751538574171,1939571960420947
2022-08-04,2478.44,2478.95,2465.32,2473.11,399964621,7506315190255,1948549233283342
2022-08-05,2481.43,2497.58,2480.05,2490.8,409776228,7561092338383,1962992757832162
2022-08-08,2481.17,2494.0,2477.76,2493.1,418234294,7613758407732,1964010918476120
2022-08-09,2493.57,2506.49,2481.36,2503.46,454363895,8940803191412,1971839855165800
2022-08-10,2493.7,2494.15,2478.21,2480.88,479467472,9029482446522,1953610456318536
2022-08-11,2507.74,2523.78,2506.41,2523.78,505245846,9710839930543,1986815488633416
2022-08-12,2519.66,2533.2,2514.31,2527.94,445546613,8028576836861,1990518587977843
2022-08-16,2543.05,2546.35,2532.2,2533.52,398335301,8064107136952,1995548135068567
2022-08-17,2536.57,2543.15,2512.01,2516.47,418052960,7153680341416,1982238266258542
2022-08-18,2499.3,2515.37,2488.09,2508.05,381627621,7105984862757,1976095948344075
2022-08-19,2510.72,2510.72,2492.69,2492.69,459834963,7138647913895,1963842895285751
2022-08-22,2467.38,2475.77,2457.08,2462.5,422552201,6108018866782,1940547399248450
2022-08-23,2449.31,2454.55,2431.83,2435.34,471166457,7560708244033,1919622194463391
2022-08-24,2446.18,2454.01,2430.69,2447.45,423502192,8119783719901,1928432688428128
2022-08-25,2459.79,2477.26,2455.32,2477.26,426229583,7286329326891,1951737898290961
2022-08-26,2489.14,2497.76,2476.75,2481.03,520091055,8628665213503,1955296364048495
2022-08-29,2432.06,2432.89,2417.01,2426.89,448746272,7891467341171,1913225190390959
2022-08-30,2441.21,2453.91,2433.48,2450.93,336555412,6826615309757,1932045596372975
2022-08-31,2433.47,2473.75,2426.14,2472.05,436246626,9562592358058,1948130001179758
2022-09-01,2443.0,2443.61,2415.61,2415.61,580021246,8452317734460,1904334718445549
2022-09-02,2427.7,2432.37,2402.67,2409.41,391598680,7214619685036,1899054382872987
2022-09-05,2410.07,2424.77,2392.63,2403.68,354737977,6277833943090,1893408647987571
2022-09-06,2409.72,2422.53,2399.26,2410.02,294224141,5476236129935,1898174385827713
2022-09-07,2395.66,2398.4,2365.35,2376.46,378200299,7530889694741,1872365971054935
2022-09-08,2393.27,2394.06,2379.06,2384.28,423620804,9208735425055,1879133852167728
2022-09-13,2418.59,2453.95,2418.59,2449.54,367102506,9165153475933,1930515174838395
2022-09-14,2390.47,2418.42,2381.5,2411.42,461507522,7625505300244,1900212542914100
2022-09-15,2416.01,2421.63,2401.83,2401.83,424110958,7432763619455,1892386624724827
2022-09-16,2387.56,2395.1,2371.11,2382.78,440798650,8690463859936,1877514132114876
2022-09-19,2388.73,2389.85,2352.76,2355.66,403937473,6885918719312,1856704765996991
2022-09-20,2373.64,2382.52,2359.84,2367.85,419340243,7013236217546,1865526657055415
2022-09-21,2351.54,2360.27,2341.79,2347.21,378165438,6269073304236,1849097413146355
2022-09-22,2319.7,2335.11,2309.1,2332.31,446820270,7413267166090,1837164889827236
2022-09-23,2331.33,2334.06,2285.71,2290.0,446460548,7416795759616,1804499959619003
2022-09-26,2260.8,2260.8,2215.36,2220.94,621995319,9461817890486,1750077523563214
2022-09-27,2224.39,2227.35,2197.9,2223.86,487939509,8005556968882,1752262100804213
2022-09-28,2206.15,2223.56,2151.6,2169.29,596136346,9208349862260,1709335980404834
2022-09-29,2197.75,2210.61,2170.14,2170.93,508500874,7240707424286,1710780971078342
2022-09-30,2161.11,2177.2,2134.77,2155.49,950269674,7923750847279,1698450563093902
2022-10-04,2189.51,2212.38,2180.84,2209.38,421003102,7500281281993,1741825454562391
2022-10-05,2248.85,2253.93,2204.03,2215.22,855790158,9509079504051,1747613733710207
2022-10-06,2230.43,2250.87,2223.36,2237.86,643015745,6850065019707,1765200352212336
2022-10-07,2217.84,2245.88,2215.08,2232.84,428682906,7831443986822,1761987170795059
2022-10-11,2193.02,2193.05,2174.06,2192.07,859508909,7867859123713,1729423094606371
2022-10-12,2191.35,2205.02,2181.65,2202.47,658347571,7409130718339,1737572148230686
2022-10-13,2198.29,2198.34,2162.87,2162.87,792452498,7169779036476,1707061504353616
2022-10-14,2200.66,2220.54,2193.63,2212.55,513523921,7161818150242,1745972217446313
2022-10-17,2187.17,2221.05,2177.66,2219.71,498780636,6526810304619,1752293076152610
2022-10-18,2249.15,2251.74,2220.71,2249.95,580891633,7249919118989,1775708705627780
2022-10-19,2249.35,2266.8,2234.59,2237.44,895161384,7738879084055,1765921332647701
2022-10-20,2225.53,2231.52,2200.44,2218.09,1108102611,8325030384709,1751305187782541
2022-10-21,2210.59,2224.04,2204.64,2213.12,637486476,6228174452296,1747594294440067
2022-10-24,2248.26,2256.67,2229.85,2236.16,444820460,6846985381405,1765515578068974
2022-10-25,2237.04,2253.24,2230.75,2235.07,456770059,7030016883895,1765049717542871
2022-10-26,2240.7,2258.11,2234.49,2249.56,563441589,7492742941480,1776494530682277
2022-10-27,2266.07,2290.56,2262.02,2288.78,587872005,8435336656071,1806510988109388
2022-10-28,2276.73,2292.65,2266.44,2268.4,427245332,8289370725957,1789451213963740
2022-10-31,2293.75,2295.51,2273.73,2293.61,401399527,8679296295233,1810255609225880
2022-11-01,2301.58,2335.57,2297.57,2335.22,597205901,9476615249499,1842767622771327
